날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,return,volatility
2018-11-28,2104.13,2108.65,2094.32,2108.22,300075899,4793983447025,1410935094058994,0.004191633879833345,0.009963411921338662
2018-11-29,2133.95,2136.74,2108.9,2114.1,307230147,5304158577124,1414953063757803,0.0027890827333010293,0.009907291862329094
2018-11-30,2116.83,2122.33,2093.83,2096.86,427354687,7316750950445,1403482457591888,-0.008154770351449736,0.006410243591553636
2018-12-03,2127.78,2136.64,2113.6,2131.93,436588354,5571246218013,1427528842890565,0.016725007868908515,0.007041876872369986
2018-12-04,2125.67,2128.94,2105.45,2114.35,507517915,5539552759800,1414637237271263,-0.008246049354340923,0.007257328332531089
2018-12-05,2086.57,2107.69,2086.57,2101.31,492716302,4802792506076,1405505401513177,-0.0061673800458769135,0.007299927858707497
2018-12-06,2094.62,2094.62,2064.0,2068.69,537409666,5606457270821,1383505179302256,-0.01552364953291041,0.007976876583547995
2018-12-07,2081.68,2086.84,2065.62,2075.76,371590518,4318800488614,1389034610099779,0.0034176217799670727,0.00799961958368029
2018-12-10,2048.45,2061.78,2043.21,2053.79,344164081,4697529196041,1373936929456377,-0.010584075230277268,0.008316246771020521
2018-12-11,2058.16,2060.94,2047.17,2052.97,273932724,5020321840385,1373342570134826,-0.00039926185247773915,0.008267617098079072
2018-12-12,2062.77,2084.77,2061.13,2082.57,457126806,5613049104300,1371559153619690,0.014418135676605326,0.008898861351597702
2018-12-13,2087.43,2104.43,2084.37,2095.55,379818934,7941965801885,1379759767753823,0.006232683655291282,0.008741630208857008
2018-12-14,2095.64,2095.64,2061.4,2069.38,448237566,5784241998914,1362231208465947,-0.012488368208823486,0.009174357707036103
2018-12-17,2071.21,2075.93,2065.51,2071.09,444522436,4764477303856,1363331838169250,0.0008263344576635578,0.0091221423322158
2018-12-18,2057.39,2074.31,2054.26,2062.11,429530034,5241610268028,1358110562555382,-0.004335881106084294,0.008977542007216963
2018-12-19,2068.95,2080.65,2063.01,2078.84,418796781,5124894547204,1368928570752260,0.00811304925537426,0.009155777467596993
2018-12-20,2063.7,2071.08,2047.52,2060.12,421064811,5483090122031,1356169265732605,-0.009005022031517651,0.00935592639299808
2018-12-21,2052.7,2061.51,2049.76,2061.49,311388830,5492537998707,1357352795408644,0.0006650098052540798,0.009255651477158507
2018-12-24,2050.38,2059.94,2046.18,2055.01,285275041,3843849185884,1352900455817700,-0.0031433574744478276,0.008812851677393378
2018-12-26,2028.81,2037.83,2014.28,2028.01,321499356,5424078195801,1336757289211058,-0.01313862219648576,0.008995131563927596
2018-12-27,2032.09,2035.57,2021.39,2028.44,398021312,5351003742272,1335555861715532,0.00021203051267004724,0.008901698687038738
2018-12-28,2036.7,2046.97,2035.41,2041.04,352677713,4120695824217,1343971857985694,0.006211670051862406,0.009028369916021997
2019-01-02,2050.55,2053.45,2004.27,2010.0,326367773,4295871822881,1323645396533233,-0.015207933210520164,0.009422183459030349
2019-01-03,2011.81,2014.72,1991.65,1993.7,427976017,5358519356361,1312758913016841,-0.008109452736318357,0.008395216634389245
2019-01-04,1992.4,2011.56,1984.53,2010.25,408990897,5490147620731,1323719372668579,0.008301148618147236,0.008693506916430779
2019-01-07,2034.24,2048.06,2030.9,2037.1,440191435,5301385184683,1342381870636242,0.01335654769307304,0.009331074560928937
2019-01-08,2038.68,2042.7,2023.59,2025.27,397831202,4826641977635,1333996220969886,-0.005807275047862159,0.00880088458341713
2019-01-09,2034.19,2068.23,2034.19,2064.71,386247767,5532688944833,1360852002032056,0.019473946683651988,0.00989199383620503
2019-01-10,2065.73,2072.81,2057.16,2063.28,382877104,5434257496719,1359857820274138,-0.0006925912113564525,0.009589207507126572
2019-01-11,2070.36,2076.99,2063.99,2075.57,380061043,4592460536252,1368311381419713,0.005956535225466242,0.009670686730110374
2019-01-14,2070.49,2073.94,2059.46,2064.52,432890569,4941021266486,1360565230505129,-0.005323838752728238,0.009180260604988465
2019-01-15,2069.14,2098.01,2067.58,2097.18,439488652,5236963734010,1382450777672374,0.015819657838141543,0.009775541959333849
2019-01-16,2098.65,2106.35,2091.92,2106.1,500078131,5352467226713,1388695520077813,0.004253330663080979,0.009349815185117356
2019-01-17,2110.14,2117.43,2101.7,2107.06,475884760,5857766808901,1389975886942780,0.0004558188120222795,0.009350380233458353
2019-01-18,2116.43,2124.5,2113.44,2124.28,456737721,5356125356124,1401233933236199,0.008172524750125865,0.009399737521101213
2019-01-21,2133.87,2134.17,2114.45,2124.61,398034986,5320635085503,1401780023623738,0.00015534675278217058,0.009273913112628035
2019-01-22,2126.03,2129.37,2108.91,2117.77,419441359,4897406432421,1397318461758313,-0.003219414386640418,0.009028101530497856
2019-01-23,2108.72,2131.05,2106.74,2127.78,408600062,5170561792658,1403936953766212,0.004726670034989722,0.009055874952699995
2019-01-24,2127.88,2145.08,2125.48,2145.03,413652271,6035836296861,1415738357524606,0.008107041141471427,0.009093585852159285
2019-01-25,2147.92,2178.01,2146.64,2177.73,410001961,7065652406289,1437842917491483,0.015244542034376973,0.008785819597150926
2019-01-28,2184.41,2188.15,2169.17,2177.3,371618518,6060559291829,1437491622562736,-0.00019745331147558165,0.008794613658085914
2019-01-29,2172.83,2183.36,2162.53,2183.36,552586618,6504582924510,1441345148964529,0.002783263675194103,0.008774085944538702
2019-01-30,2183.49,2206.2,2177.88,2206.2,480390487,6875692507420,1456059990001788,0.010460940935072438,0.007721216834112488
2019-01-31,2222.88,2222.88,2201.22,2204.85,545247910,7762306856437,1455505296056499,-0.0006119118846885652,0.007233373980580047
2019-02-01,2211.93,2218.78,2201.41,2203.46,479378556,6873999624152,1454699810793706,-0.0006304283738122196,0.007298851525928404
2019-02-07,2215.77,2215.79,2196.77,2203.42,427842793,6339360759652,1454323219046604,-1.815326804210926e-05,0.007065646526711443
2019-02-08,2192.01,2192.48,2171.96,2177.05,391029097,5728529606483,1436388008944814,-0.011967759210681495,0.007625731347567718
2019-02-11,2180.54,2181.58,2167.36,2180.73,406059815,5327610302057,1438816002281247,0.0016903608093519207,0.00665867673137627
2019-02-12,2182.71,2195.05,2178.59,2190.47,429940461,5929463237358,1446167642881578,0.004466394280814079,0.006617761200356414
2019-02-13,2200.0,2203.71,2194.75,2201.48,421989698,5585494555665,1453501270517371,0.005026318552639575,0.0065992511277262874
2019-02-14,2195.92,2225.85,2186.09,2225.85,573362007,6426022765504,1469357630739561,0.01106982575358395,0.006532691319362417
2019-02-15,2210.94,2210.94,2187.71,2196.09,400591521,5097630832616,1449296807078938,-0.013370173192263524,0.006950817570111605
2019-02-18,2207.36,2217.32,2203.0,2210.89,314370950,4668186939202,1458936951056956,0.006739250212878245,0.007009007191949712
2019-02-19,2208.96,2213.87,2193.34,2205.63,389093896,4534559338232,1455230606553823,-0.00237913238560028,0.007079856151356336
2019-02-20,2216.74,2234.68,2213.83,2229.76,374342331,5948416944791,1471936799830701,0.010940184890484872,0.007225967418766413
2019-02-21,2224.26,2234.31,2213.19,2228.66,382510920,5480909639767,1471404502700458,-0.0004933266360507282,0.00723825806382515
2019-02-22,2222.32,2230.5,2217.08,2230.5,409310838,4645184004326,1472581253373874,0.0008256082130069231,0.007128111615487076
2019-02-25,2241.13,2241.76,2224.64,2232.56,339233786,4689860737887,1473911027224693,0.0009235597399686046,0.007119693905279169
2019-02-26,2230.37,2235.7,2221.76,2226.6,331962323,5024237669533,1469933629795979,-0.0026695811086824284,0.0070751253810913016
2019-02-27,2234.46,2237.77,2228.16,2234.79,301513165,4914612941695,1475176574151260,0.0036782538399353637,0.006363105354166583
2019-02-28,2231.58,2233.93,2195.44,2195.44,510022158,8307295774617,1448767023638722,-0.0176079184173904,0.00764290890335609
2019-03-04,2210.97,2216.02,2188.56,2190.66,373166073,6405237020767,1445642000022302,-0.002177240097657074,0.007643447050613865
2019-03-05,2183.35,2185.74,2171.33,2179.23,313145801,4980940796207,1437785625516105,-0.005217605653090818,0.0073328086227105824
2019-03-06,2177.11,2179.01,2168.46,2175.6,328943179,4828088089894,1435423976972670,-0.001665725967428866,0.007336765690716095
2019-03-07,2173.19,2181.19,2155.19,2165.79,292578442,4858918520562,1429496101537032,-0.004509100937672317,0.00738753454997582
2019-03-08,2152.8,2159.67,2137.44,2137.44,313314909,4497331235658,1410568349920833,-0.013089911764298412,0.007873636506139528
2019-03-11,2140.29,2145.31,2125.54,2138.1,272103487,4077476409974,1410561695000350,0.0003087805973500668,0.0074825773428409134
2019-03-12,2154.61,2161.69,2150.96,2157.18,355282965,4222805054027,1424679600994820,0.008923810860109516,0.0077819557642486445
2019-03-13,2152.66,2154.11,2134.16,2148.41,285600820,4088450721573,1419083069943012,-0.004065492912042612,0.007728242572676621
2019-03-14,2154.35,2158.34,2142.31,2155.68,341009699,5882524412188,1423787458371483,0.003383897859347229,0.007670008614902394
2019-03-15,2152.96,2181.77,2152.59,2176.11,387135808,6821323565354,1437037920963024,0.00947728790915181,0.007545112330966608
2019-03-18,2179.69,2183.9,2172.34,2179.49,257951275,4093226224639,1439426927693641,0.0015532303054530683,0.006985169571597362
2019-03-19,2183.03,2183.76,2171.05,2177.62,319702553,3867859299559,1438506503408298,-0.000857998889648437,0.0067826478006266
2019-03-20,2171.41,2177.19,2152.21,2177.1,317606686,4175741034585,1438253702940605,-0.00023879281049954404,0.006772233763422994
2019-03-21,2183.11,2200.32,2173.7,2184.88,342747152,6229925336110,1445055041479256,0.003573561159340599,0.006293285437923941
2019-03-22,2192.72,2195.42,2178.77,2186.95,333617567,6881722527179,1446842699649707,0.0009474204532970987,0.0063075867631692
2019-03-25,2158.8,2159.25,2143.7,2144.86,307071247,4136472112423,1418438626634458,-0.019245981846864213,0.00749866560581494
2019-03-26,2152.98,2153.9,2143.63,2148.8,301253574,4248900137963,1421123429431263,0.0018369497309846938,0.007519703560299731
2019-03-27,2147.19,2152.91,2132.42,2145.62,363169415,4490155588700,1419130931621688,-0.0014798957557707881,0.007517860009713686
2019-03-28,2131.25,2136.4,2120.93,2128.1,288036217,4403905967205,1409454255770860,-0.008165471984787565,0.00752812570679482
2019-03-29,2138.45,2143.3,2124.07,2140.67,364618638,5248941127868,1417246090700786,0.005906677317795372,0.006834886048127022
2019-04-01,2153.31,2171.49,2153.31,2168.28,263312768,4365111400005,1435481137484246,0.01289783105289466,0.0075227271565519995
2019-04-02,2177.2,2181.37,2171.84,2177.18,257453028,4247457375716,1441635794811690,0.004104635932628442,0.007502924969919726
2019-04-03,2176.81,2203.29,2172.83,2203.27,358644921,5466968835112,1458945250841842,0.011983391359465134,0.00795264836393715
2019-04-04,2201.04,2216.15,2198.66,2206.53,431013240,4857554113287,1461266733697704,0.0014796189300450013,0.007859890820175765
2019-04-05,2206.36,2214.82,2205.26,2209.61,517153053,4215786976690,1463238721453826,0.0013958568430973983,0.007130473042012143
2019-04-08,2217.66,2217.87,2202.49,2210.6,347910204,4660047203880,1464185952042604,0.0004480428672932746,0.00712912526803275
2019-04-09,2212.32,2221.62,2203.54,2213.56,414809277,4904129876338,1466472414510091,0.0013390029856148455,0.006922987106487096
2019-04-10,2206.2,2225.02,2203.82,2224.39,399694690,5135093645085,1473098586564393,0.004892571242703925,0.006846004297373553
2019-04-11,2227.69,2230.41,2217.18,2224.44,402016393,6022086522472,1473103445557845,2.2478072640330637e-05,0.0068453418812816635
2019-04-12,2221.1,2233.45,2212.88,2233.45,449634273,6098417861762,1479300934871201,0.004050457643271832,0.006620246591981013
2019-04-15,2242.31,2251.22,2240.29,2242.88,404160070,6668128939191,1485758717089295,0.004222167498712848,0.006651972481127304
2019-04-16,2241.06,2249.89,2235.72,2248.63,569056241,7083490839974,1489660939148968,0.002563668140961539,0.00663331117712911
2019-04-17,2249.05,2252.05,2242.01,2245.89,452474829,5586183776794,1488430885486793,-0.0012185197208968157,0.006651405721521779
2019-04-18,2248.8,2250.11,2210.43,2213.77,573343371,6501103720627,1467185238379835,-0.014301679957611446,0.007514122223108356
2019-04-19,2223.42,2225.37,2215.58,2216.15,525263603,4965672211178,1468420930045869,0.0010750891013973085,0.00751441204138354
2019-04-22,2218.5,2227.94,2207.25,2216.65,493984426,4639971396933,1468803476988435,0.00022561649707819598,0.005878878724520253
2019-04-23,2217.61,2223.92,2212.14,2220.51,481177693,4922937803418,1471093767629332,0.001741366476439632,0.005878769513189406
2019-04-24,2229.75,2229.75,2190.29,2201.03,575099947,6342430060053,1459265698733680,-0.008772759411126319,0.006295154577215607
2019-04-25,2195.47,2200.89,2187.44,2190.5,441137220,5610697148270,1452279955041841,-0.004784123796586215,0.006069064610027914
2019-04-26,2178.13,2186.52,2168.15,2179.31,570172114,5346145628898,1445304534300290,-0.005108422734535489,0.0061439769905479715
2019-04-29,2183.41,2216.43,2181.82,2216.43,380823202,4985905996916,1469579228609255,0.017032914087486306,0.006619678222833397
2019-04-30,2213.43,2215.77,2186.33,2203.59,381413638,5697107343143,1461526970030485,-0.0057930997144054475,0.0067533958454382
2019-05-02,2192.94,2217.03,2191.3,2212.75,369059331,5026634171010,1467462906862524,0.004156853135111271,0.006270028834969358
2019-05-03,2209.44,2211.36,2192.36,2196.32,617877728,5297907288528,1456663139182857,-0.00742514970059871,0.006489208628534902
2019-05-07,2172.39,2179.51,2160.44,2176.99,484097411,5467056820124,1443681620648764,-0.008801085452029067,0.00675151999638093
2019-05-08,2151.34,2179.34,2151.34,2168.01,456333730,5170590567606,1437428069486080,-0.004124961529450966,0.006787160537076315
2019-05-09,2159.79,2164.98,2102.01,2102.01,743506582,8236437835734,1393596819333551,-0.030442664009852405,0.009429224403882826
2019-05-10,2118.42,2124.92,2090.39,2108.04,714766047,6407849437506,1397898972342239,0.002868682832146252,0.009355840510710053
2019-05-13,2091.8,2101.09,2077.72,2079.01,505750965,4601110960483,1378695078971849,-0.013771085937648087,0.00965288142474575
2019-05-14,2060.24,2093.41,2056.74,2081.84,696195115,5865911939540,1379906842807898,0.0013612248137333527,0.009562969427504687
2019-05-15,2081.92,2100.01,2076.46,2092.78,577794538,5052873495733,1386708606204295,0.005254966760173785,0.009609339829736866
2019-05-16,2094.88,2095.58,2062.44,2067.69,745164325,6042439759139,1369732050106538,-0.0119888378138171,0.009683626644056581
2019-05-17,2081.57,2082.83,2053.79,2055.8,537380478,5378895113211,1361632447436614,-0.005750378441642501,0.009664651149538744
2019-05-20,2066.53,2077.1,2051.69,2055.71,640195314,4889671212570,1361781952181663,-4.377857768267379e-05,0.009415951996644096
2019-05-21,2056.95,2076.47,2053.69,2061.25,526858525,5272368951235,1366112085429248,0.0026949326510061766,0.009465610653817088
2019-05-22,2068.65,2070.8,2048.01,2064.86,509974355,4637965353551,1368593282436184,0.0017513644633111447,0.009503911615567264
2019-05-23,2063.25,2065.86,2046.82,2059.59,509268840,4819255464431,1365939860322670,-0.00255223114400005,0.009427538062081837
2019-05-24,2047.3,2057.38,2035.98,2045.31,480647785,4581385647751,1356099663065172,-0.006933418787234413,0.009384443074758692
2019-05-27,2044.25,2055.13,2035.87,2044.21,351616397,3506626756142,1355615535137494,-0.0005378157834263764,0.009404730223746008
2019-05-28,2044.77,2058.42,2038.52,2048.83,494478506,8080272646290,1358437863665667,0.00226004177652972,0.009478631663961547
2019-05-29,2046.71,2046.71,2016.25,2023.32,380893908,4686652421993,1345376066236881,-0.012451008624434379,0.008427003573594454
2019-05-30,2024.33,2040.66,2023.91,2038.8,461850038,4978843426528,1356387791900666,0.007650791767985332,0.00884535463515841
2019-05-31,2029.03,2048.9,2022.97,2041.74,439181700,5039081178642,1358693515769970,0.0014420247204238734,0.008736315279954427
2019-06-03,2031.03,2070.58,2029.17,2067.85,387145916,4640456999164,1376865465427038,0.012788112100463378,0.009455959068252594
2019-06-04,2066.78,2072.19,2060.98,2066.97,435991771,4841760568903,1376101514669566,-0.00042556278260030833,0.009369015276939322
2019-06-05,2084.16,2086.49,2065.71,2069.11,380156934,4506227704256,1377885042288038,0.0010353319109617232,0.00939430723622368
2019-06-07,2070.78,2081.16,2057.97,2072.33,368392099,4347351437913,1380064127113859,0.0015562246569780225,0.006679889130476016
2019-06-10,2087.37,2099.65,2075.51,2099.49,457640868,4214043636528,1398084995736478,0.013106020759241943,0.007327717602821296
2019-06-11,2096.09,2114.57,2094.6,2111.81,550740467,4276695054674,1406104185676976,0.005868091774669182,0.006699168244144448
2019-06-12,2111.66,2118.89,2104.41,2108.75,693507706,4661009625755,1404084076348163,-0.0014489939909366756,0.006716321742446502
2019-06-13,2104.46,2108.01,2081.92,2103.15,553393426,5998223016935,1400059107793614,-0.0026556016597509835,0.006664443123374159
2019-06-14,2096.32,2103.02,2087.47,2095.41,473370326,4716415804710,1395025949435908,-0.003680193994722303,0.006094792057374663
2019-06-17,2091.71,2103.59,2087.25,2090.73,561550094,4255706319709,1391569061376270,-0.0022334531189599494,0.005948362488386759
2019-06-18,2089.31,2103.02,2089.31,2098.71,600964477,4579592121214,1397358727371354,0.0038168486605156815,0.005980062256939025
